IdOperacion,Sucursal,Rubro,Moneda,IMP_Capital,Saldo_Capital,Rubro_GastoJudicial,Saldo_GastoJudicial,Regional
356170-00137192-00,213,0,0,5000.00,0.00,8650110550800,387.27,200
356182-00137201-00,213,0,0,21200.00,0.00,8650110550800,1052.93,200
356189-00243662-00,213,0,0,6970.00,0.00,8650110550400,4596.78,200
356207-00767382-00,310,0,0,28000.00,0.00,8650110510800,3681.72,300
356244-02992176-00,258,0,0,82500.00,0.00,8650110510800,60100.85,250
356244-02992176-00,258,8650110510899,0,0.00,9412.83,8650410200000,2580.00,250
356244-02992176-99,258,0,0,9412.83,0.00,8650110510899,9412.83,250
356300-00137343-00,213,0,0,3000.00,0.00,8650110550800,1072.46,200
356335-00697422-00,258,0,0,42000.00,0.00,8650110510100,15996.14,250
356436-01572116-00,310,0,0,0.00,0.00,8650410300000,21.44,300
356436-01572116-00,310,0,0,55000.00,0.00,8650110510700,13750.12,300
356457-02792494-01,213,0,0,29992.61,0.00,8650110510300,23982.37,200
356458-01136825-00,213,0,0,12000.00,0.00,8650110510800,5283.53,200
356516-00989488-00,713,0,0,56000.00,0.00,8650110510800,24700.52,700
356516-00989488-00,713,8650110510800,0,0.00,24700.52,8650410200000,488.60,700
356579-00325576-00,713,0,0,3500.00,0.00,8650110550400,108.23,700
356716-00137803-00,713,0,0,28000.00,0.00,8650110540100,11506.90,700
356788-00137855-00,310,0,0,4500.00,0.00,8650110550800,4196.42,300
356803-02017047-00,713,0,0,0.00,0.00,8650410300000,17.28,700
356803-02017047-00,713,0,0,80000.00,0.00,8650110510300,8817.19,700
356914-01351891-00,310,0,0,7000.00,0.00,8650110510800,3808.94,300
356968-00376977-00,258,0,101,8000.00,0.00,8650120550800,428.24,250
356972-01000825-00,713,0,0,33450.00,0.00,8650110510700,27875.00,700
356972-01000825-00,713,8650110510700,0,0.00,27875.00,8650410200000,303.00,700
357018-00142055-00,258,0,0,21000.00,0.00,8650110530800,13766.21,250
357041-00586582-00,713,0,0,21000.00,0.00,8650110510800,4730.32,700
357062-00350201-00,258,0,0,5000.00,0.00,8650110550400,1933.29,250
35710-00139461-00,213,0,0,20000.00,0.00,8650110550800,17674.38,200
357107-00139054-00,213,0,0,2000.00,0.00,8650110550300,858.20,200
357117-00138197-00,713,0,0,14500.00,0.00,8650110550800,6952.59,700
357156-00490214-00,713,0,0,10470.00,0.00,8650110510800,8264.90,700
357221-00138244-00,102,0,0,5700.00,0.00,8650110550400,739.15,100
357244-00138311-00,713,0,0,21000.00,0.00,8650110550800,14116.57,700
357278-00138300-00,213,0,101,5900.00,0.00,8650120550800,4301.49,200
357278-00138300-00,213,8650120550800,0,0.00,4301.49,8650410200000,1739.00,200
357311-00243146-00,213,0,0,6970.00,0.00,8650110550400,3859.24,200
35732-00062868-00,258,0,101,2000.00,0.00,8650120540100,1351.28,250
357355-00138399-00,310,0,0,21000.00,0.00,8650110550800,15995.29,300
357395-00492304-00,213,0,0,10000.00,0.00,8650110510300,2017.50,200
35745-00060560-00,258,0,101,5000.00,0.00,8650120530100,951.38,250
357498-00138531-00,606,0,0,7400.00,0.00,8650110550800,4011.35,600
35760-00043296-00,258,0,101,6000.00,0.00,8650120530800,2137.86,250
35761-00025448-00,213,0,101,2000.00,0.00,8650120530800,1239.60,200
35761-00025448-00,213,8650120530800,0,0.00,1239.60,8650410200000,1157.26,200
357624-01477582-00,213,0,0,14000.00,0.00,8650110510300,8669.37,200
357678-00138728-00,213,0,101,6000.00,0.00,8650120550800,0.00,200
357731-00138778-00,310,0,0,15000.00,0.00,8650110550800,9286.23,300
357765-00441302-00,713,0,0,21000.00,0.00,8650110550800,18014.42,700
357765-00441302-00,713,8650110550800,0,0.00,18014.42,8650410200000,176.50,700
357789-00138830-00,213,0,0,16000.00,0.00,8650110550800,14135.67,200
357843-01790170-00,213,0,0,137200.00,0.00,8650110510800,37429.38,200
358025-00139063-00,213,0,0,2500.00,0.00,8650110560300,166.05,200
358075-02129176-01,258,0,0,0.00,0.00,8650410300000,13.28,250
358075-02129176-01,258,0,0,7163.36,0.00,8650110510800,6768.01,250
358104-02294817-00,213,0,0,0.00,0.00,8650410300000,20.28,200
358104-02294817-00,213,0,0,45000.00,0.00,8650110510800,9963.25,200
358142-00674305-00,713,0,0,41000.00,0.00,8650110510100,24505.41,700
358142-00674305-00,713,8650110510100,0,0.00,24505.41,8650410200000,1506.00,700
358156-00139250-00,310,0,0,3000.00,0.00,8650110550400,826.13,300
358167-00139196-00,310,0,0,3500.00,0.00,8650110550400,2162.00,300
358185-00037201-00,213,0,0,20000.00,0.00,8650110550800,3498.51,200
358202-00139257-00,713,0,0,7000.00,0.00,8650110550800,1864.46,700
35823-00098219-00,213,0,0,0.00,0.00,8650819900000,2913.63,200
35823-00490564-00,213,0,0,0.00,0.00,8650819900000,7729.32,200
358252-00139350-00,606,0,0,56000.00,0.00,8650110530800,16760.42,600
358266-01364601-00,310,8650110510300,0,0.00,39522.31,8650410200000,1901.60,300
358266-01364601-01,310,0,0,0.00,0.00,8650410300000,77.48,300
358266-01364601-01,310,0,0,57408.55,0.00,8650110510300,39522.31,300
358290-00450403-00,258,0,0,18870.00,0.00,8650110550800,3120.82,250
358346-00209038-00,310,0,0,27800.00,0.00,8650110550100,10686.99,300
358479-00139494-00,213,0,0,6990.00,0.00,8650110550400,4281.81,200
358526-00139549-00,213,0,0,6990.00,0.00,8650110550400,1951.65,200
358541-00139591-00,713,0,0,7000.00,0.00,8650110550400,918.38,700
358547-00139568-00,310,0,0,16100.00,0.00,8650110550800,1277.59,300
35874-00006667-00,213,0,101,3000.00,0.00,8650120530800,1862.94,200
358751-00139854-00,713,0,0,2000.00,0.00,8650110550800,1065.83,700
358800-00779019-00,713,0,0,28000.00,0.00,8650110510800,18553.20,700
358805-01929341-00,258,0,0,0.00,0.00,8650410300000,2.52,250
358805-01929341-00,258,0,0,35000.00,0.00,8650110510800,1993.40,250
358894-01922538-00,713,0,0,7000.00,0.00,8650110510800,4301.93,700
358976-03538742-00,258,0,0,17078.12,0.00,8650110510300,13394.20,250
359060-00140040-00,713,0,0,10000.00,0.00,8650110550800,2585.86,700
359069-02350104-00,713,0,0,0.00,0.00,8650410300000,13.92,700
359079-01568515-00,258,0,0,0.00,0.00,8650410300000,1.56,250
359079-01568515-00,258,0,0,28000.00,0.00,8650110510800,1006.04,250
359130-00417759-00,713,0,0,43000.00,0.00,8650110550800,14847.30,700
35915-00162298-00,213,0,0,21000.00,0.00,8650110550800,15703.44,200
359153-03025475-01,310,0,0,7941.21,0.00,8650110510300,3621.54,300
359215-00140161-00,310,0,0,8000.00,0.00,8650110550800,3486.48,300
359226-00273968-00,258,0,0,4500.00,0.00,8650110550400,3690.33,250
359346-03674601-00,606,0,0,7000.00,0.00,8650110510300,3829.70,600
359409-00140347-00,102,0,0,5000.00,0.00,8650110550400,3249.89,100
359433-01747953-00,310,0,0,0.00,0.00,8650410300000,13.72,300
359433-01747953-00,310,0,0,35000.00,0.00,8650110510800,8796.37,300
359433-02131066-00,310,0,0,0.00,0.00,8650410300000,13.70,300
359433-02131066-00,310,0,0,27000.00,0.00,8650110510800,13978.13,300
359442-00140390-00,713,0,0,5000.00,0.00,8650110550800,1822.25,700
359461-00140404-00,310,0,0,7010.00,0.00,8650110550400,3284.05,300
359498-00421730-00,606,0,0,7000.00,0.00,8650110550800,3155.09,600
359498-00486086-00,606,0,0,18000.00,0.00,8650110510300,16320.06,600
359500-00179820-00,213,0,0,4500.00,0.00,8650110550400,1415.85,200
359520-00140457-00,258,0,101,6000.00,0.00,8650120550800,211.26,250
359533-00236267-00,310,0,0,14000.00,0.00,8650110550800,1444.33,300
359535-01786999-00,606,0,0,70000.00,0.00,8650110510100,26860.35,600
35962-00054281-00,258,0,101,3700.00,0.00,8650120530800,856.40,250
35963-00067373-00,258,0,0,7980.00,0.00,8650110530800,524.68,250
359697-01470593-00,258,0,0,35000.00,0.00,8650110510800,3702.56,250
359698-00172452-00,713,0,0,16000.00,0.00,8650110550800,12573.08,700
359761-01976559-00,310,0,0,0.00,0.00,8650410300000,15.32,300
359761-01976559-00,310,0,0,25000.00,0.00,8650110510800,10156.25,300
359764-01602377-00,213,0,0,31000.00,0.00,8650110510700,18625.65,200
359855-00140870-00,713,0,0,19500.00,0.00,8650110550800,11740.62,700
359926-00174724-00,713,0,101,500.00,0.00,8650120560300,107.85,700
359939-00870335-00,310,0,0,20000.00,0.00,8650110510800,8934.27,300
35998-03462731-00,213,0,0,24600.00,0.00,8650110510700,18654.06,200
360001-01382032-00,258,8650110510700,0,0.00,54444.33,8650410200000,1513.00,250
360001-01382032-01,258,0,0,87826.60,0.00,8650110510700,54444.33,250
360003-01500918-00,310,0,0,10000.00,0.00,8650110510800,3171.28,300
360003-01564835-00,310,0,0,3500.00,0.00,8650110510800,326.67,300
36003-00021745-00,213,0,101,6000.00,0.00,8650120530100,2620.73,200
360130-00223381-00,213,0,0,25000.00,0.00,8650110550800,8510.26,200
360144-01696907-01,213,0,0,0.00,0.00,8650410300000,18.24,200
360144-01696907-01,213,0,0,18194.47,0.00,8650110510800,9299.04,200
360205-01331590-00,213,0,0,20000.00,0.00,8650110510700,15266.62,200
360339-02294004-00,213,0,0,137200.00,0.00,8650110510800,79273.62,200
360339-02294004-00,213,8650110510800,0,0.00,79273.62,8650410200000,1211.00,200
360405-00613951-00,258,0,0,30000.00,0.00,8650110510100,9062.77,250
360462-00370217-00,213,0,0,5000.00,0.00,8650110550800,2154.59,200
360505-00141697-00,258,0,0,2000.00,0.00,8650110550800,186.69,250
360636-00141620-00,504,0,0,5000.00,0.00,8650110550800,1133.01,500
360662-00141637-00,258,0,0,21400.00,0.00,8650110530100,12160.34,250
360663-01219907-00,213,0,0,21000.00,0.00,8650110510800,10980.74,200
360695-00141675-00,713,0,0,2500.00,0.00,8650110550800,543.37,700
36070-03379763-00,213,0,0,20231.00,0.00,8650110510800,13960.77,200
360725-02855972-99,310,0,0,7258.40,0.00,8650110510799,7258.40,300
360782-02960845-00,713,0,0,17000.00,0.00,8650110510300,8966.76,700
360782-02960845-00,715,0,0,0.00,0.00,8650410300000,17.96,700
360791-00789556-00,713,0,0,41200.00,0.00,8650110510800,19398.97,700
360915-01397950-00,258,0,0,48020.00,0.00,8650110510800,2814.84,250
361025-02091069-00,213,0,0,0.00,0.00,8650410300000,1.28,200
361025-02091069-00,213,0,0,16500.00,0.00,8650110510300,647.00,200
36103-00071197-00,258,0,101,1000.00,0.00,8650120550100,367.60,250
361104-00345445-00,258,0,0,6970.00,0.00,8650110550400,3677.38,250
361121-00240942-00,258,0,101,3000.00,0.00,8650120550800,2056.61,250
361121-00240942-00,258,8650120550800,0,0.00,2056.61,8650410200000,774.20,250
361127-03271617-01,213,0,0,35000.00,0.00,8650110510800,23387.99,200
361127-03271617-99,213,0,0,7020.80,0.00,8650110510899,7020.80,200
361143-00142203-00,310,0,0,20000.00,0.00,8650110550800,1627.91,300
361179-01939640-00,310,0,0,0.00,0.00,8650410300000,1.34,300
361213-01965558-00,213,0,0,12300.00,0.00,8650110510300,8102.30,200
361213-01965558-00,219,0,0,0.00,0.00,8650410300000,15.88,200
361235-01579988-00,258,0,0,0.00,0.00,8650410300000,46.64,250
361235-01579988-00,258,0,0,70000.00,0.00,8650110510800,29897.55,250
361235-01579988-00,258,8650110510800,0,0.00,29897.55,8650410200000,1322.00,250
361279-00066783-00,258,0,101,6000.00,0.00,8650120530800,3339.19,250
361279-00066783-00,258,8650120530800,0,0.00,3339.19,8650410200000,857.90,250
361349-01743067-00,213,0,0,0.00,0.00,8650410300000,63.32,200
361349-01743067-00,213,0,0,70000.00,0.00,8650110510800,40594.12,200
361349-01743067-00,213,8650110510800,0,0.00,40594.12,8650410200000,3269.40,200
36135-00025858-00,213,0,101,3000.00,0.00,8650120530800,2837.88,200
36135-00025858-00,213,8650120530800,0,0.00,2837.88,8650410200000,854.38,200
361377-00016218-00,258,0,101,6000.00,0.00,8650120530100,2979.31,250
361433-01567210-00,310,8650110510300,0,0.00,42638.41,8650410200000,1167.20,300
361433-01567210-01,310,0,0,0.00,0.00,8650410300000,83.56,300
361433-01567210-01,310,0,0,53940.76,0.00,8650110510300,42638.41,300
361461-01928214-00,713,0,0,15000.00,0.00,8650110510800,8547.50,700
361503-00408913-00,258,0,0,90000.00,0.00,8650110550800,15741.06,250
361505-01942043-00,213,0,0,0.00,0.00,8650410300000,3.76,200
361903-01321013-00,310,0,0,48000.00,0.00,8650110510300,23293.69,300
361903-01321013-00,310,8650110510300,0,0.00,23293.69,8650410200000,459.40,300
361977-00142715-00,258,0,0,14000.00,0.00,8650110530800,9839.77,250
361982-00145669-00,258,0,0,20000.00,0.00,8650110550800,10645.10,250
362124-00424543-00,213,0,0,5500.00,0.00,8650110550800,1418.90,200
362162-00721282-00,213,0,0,15000.00,0.00,8650110510300,5137.07,200
362191-00143716-00,310,0,0,6300.00,0.00,8650110550400,2812.49,300
36220-00141261-00,213,0,0,11000.00,0.00,8650110550300,2095.47,200
362340-02061732-00,213,8650110510800,0,0.00,70091.36,8650410200000,2088.00,200
362340-02061732-01,213,0,0,0.00,0.00,8650410300000,137.36,200
362340-02061732-01,213,0,0,74427.67,0.00,8650110510800,70091.36,200
362487-01306741-01,310,0,0,0.00,0.00,8650410300000,6.44,300
362487-01306741-01,310,0,0,16477.00,0.00,8650110510800,3295.48,300
362504-00763498-00,713,0,0,26600.00,0.00,8650110510800,9922.35,700
362504-00841227-00,713,0,0,22470.00,0.00,8650110510800,0.00,700
362526-02191158-00,213,0,0,0.00,0.00,8650410300000,8.48,200
362526-02191158-00,213,0,0,16000.00,0.00,8650110510700,4320.80,200
362526-02341570-00,213,0,0,0.00,0.00,8650410300000,4.40,200
362526-02341570-00,213,0,0,7000.00,0.00,8650110510700,2248.87,200
362615-02959692-01,258,0,0,44349.44,0.00,8650110510700,32347.12,250
362639-00087495-00,713,0,0,8500.00,0.00,8650110550800,6910.66,700
362677-00143368-00,713,0,0,14000.00,0.00,8650110550800,12693.42,700
362688-00143420-00,713,0,0,35200.00,0.00,8650110550800,8717.80,700
362688-00143420-00,713,8650110550800,0,0.00,8717.80,8650410200000,210.40,700
362729-01692610-00,310,0,0,0.00,0.00,8650410300000,7.36,300
362729-01692610-00,310,0,0,72000.00,0.00,8650110510800,4204.35,300
362741-00143404-00,310,0,0,18000.00,0.00,8650110550800,6578.06,300
362842-01517864-00,258,0,0,70000.00,0.00,8650110510300,9556.16,250
362922-02576556-01,213,0,0,36266.16,0.00,8650110510700,9790.77,200
362922-02576556-99,213,0,0,17642.47,0.00,8650110510799,17642.47,200
362942-00674515-00,713,0,0,10000.00,0.00,8650110510800,1536.27,700
362954-00216471-00,310,0,0,3000.00,0.00,8650110550400,550.47,300
362969-00143598-00,407,0,0,15000.00,0.00,8650110550800,6361.33,400
362976-00143608-00,213,0,0,5000.00,0.00,8650110550800,465.85,200
362981-00143619-00,213,0,0,3000.00,0.00,8650110550800,2314.59,200
363026-01327363-00,258,0,0,30000.00,0.00,8650110510700,12747.82,250
363026-01397391-00,258,0,0,18000.00,0.00,8650110510700,1982.26,250
363027-01163825-01,703,0,0,0.00,0.00,8650410300000,0.28,700
363027-01163825-01,713,0,0,15453.39,0.00,8650110510700,294.41,700
363034-02263384-00,713,0,0,0.00,0.00,8650410300000,21.52,700
363034-02263384-00,713,0,0,58900.00,0.00,8650110510800,10989.25,700
36304-00001648-00,213,0,101,4400.00,0.00,8650120540300,701.68,200
363047-00035524-00,213,0,0,7670.00,0.00,8650110550400,4722.37,200
363233-00143985-00,713,0,0,6980.00,0.00,8650110550800,3823.19,700
363234-00144022-00,310,0,0,8000.00,0.00,8650110550800,3910.12,300
363356-00950002-00,713,0,0,10000.00,0.00,8650110510800,2495.56,700
363388-00145910-00,102,0,0,7000.00,0.00,8650110560100,3503.55,100
363417-00697037-00,258,0,0,48000.00,0.00,8650110510800,18040.05,250
363476-02530680-00,213,0,0,32500.00,0.00,8650110510700,19984.81,200
363490-03566574-00,213,0,0,27440.00,0.00,8650110510100,18629.96,200
363519-02219991-00,258,0,0,0.00,0.00,8650410300000,0.78,250
363519-02219991-00,258,0,0,6100.00,0.00,8650110510700,529.69,250
363547-01775927-00,258,0,0,0.00,0.00,8650410300000,26.24,250
363547-01775927-00,258,0,0,40000.00,0.00,8650110510700,16719.56,250
363547-01775927-00,258,8650110510700,0,0.00,16719.56,8650410200000,696.00,250
363554-00985456-00,258,0,0,67000.00,0.00,8650110510700,6794.51,250
363572-01457933-00,606,0,0,53000.00,0.00,8650110510800,33488.22,600
363572-01457933-00,606,8650110510800,0,0.00,33488.22,8650410200000,765.56,600
36359-00061612-00,258,0,101,1200.00,0.00,8650120530800,1043.02,250
363598-01253685-00,213,0,0,4500.00,0.00,8650110510700,2326.57,200
363633-00475298-00,213,0,0,0.00,0.00,8650819900000,684.80,200
363698-00144378-00,504,0,0,6500.00,0.00,8650110550800,2817.59,500
36371-02751131-01,213,0,0,29724.28,0.00,8650110510300,25781.83,200
363803-00144473-00,310,0,0,6990.00,0.00,8650110550400,5234.67,300
363850-00294362-00,713,0,0,20900.00,0.00,8650110550800,3083.16,700
363863-00150934-00,310,0,101,3050.00,0.00,8650120550800,1911.55,300
363871-01914669-00,213,0,0,0.00,0.00,8650410300000,12.08,200
363871-01914669-00,213,0,0,40000.00,0.00,8650110510800,7733.74,200
363922-03398588-00,258,0,0,7000.00,0.00,8650110510700,425.68,250
363940-02453610-00,713,0,0,0.00,0.00,8650410300000,18.56,700
363940-02453610-00,713,0,0,14000.00,0.00,8650110510300,9476.83,700
364032-00144679-00,310,0,0,28500.00,0.00,8650110550800,15300.94,300
364113-00364304-00,213,0,0,10000.00,0.00,8650110550800,1296.93,200
364114-00144743-00,713,0,0,32500.00,0.00,8650110550800,23940.05,700
364114-00144743-00,713,8650110550800,0,0.00,23940.05,8650410200000,35.25,700
364168-01885146-00,310,0,0,0.00,0.00,8650410300000,159.31,300
364168-01885146-00,310,0,0,27440.00,0.00,8650110510800,4019.46,300
364310-00144951-00,310,0,0,5000.00,0.00,8650110550400,3789.80,300
364348-00144950-00,213,0,0,16000.00,0.00,8650110550800,15130.08,200
364435-01611488-00,310,0,0,0.00,0.00,8650410300000,39.80,300
364435-01611488-00,310,0,0,61740.00,0.00,8650110510700,25515.09,300
364435-01611488-00,310,8650110510700,0,0.00,25515.09,8650410200000,1660.80,300
364553-00161757-00,102,0,0,14000.00,0.00,8650110550800,4920.46,100
36457-00319026-00,213,0,0,29750.00,0.00,8650110550800,12164.56,200
364609-00351813-00,713,0,101,4900.00,0.00,8650120550800,3149.72,700
364609-00511638-00,713,0,0,16000.00,0.00,8650110510800,14700.98,700
364636-01763009-00,205,0,0,0.00,0.00,8650410300000,6.09,200
364636-01763009-00,213,0,0,25000.00,0.00,8650110510700,3634.96,200
364658-00145251-00,213,0,0,7200.00,0.00,8650110550800,4084.60,200
364658-00155130-00,213,0,0,14000.00,0.00,8650110550800,13661.63,200
364668-00147064-00,258,0,0,2000.00,0.00,8650110550800,131.53,250
364715-00706161-00,310,0,0,5600.00,0.00,8650110510800,1731.78,300
364978-01041680-00,213,0,0,20550.00,0.00,8650110510800,11245.46,200
364981-00145496-00,310,0,0,41700.00,0.00,8650110550800,6185.56,300
364999-00145537-00,213,0,0,6990.00,0.00,8650110550800,5273.26,200
365030-00509890-00,213,0,0,26600.00,0.00,8650110510800,7979.97,200
365038-00145582-00,258,0,0,11000.00,0.00,8650110550800,1313.15,250
365097-00623420-00,310,0,0,69500.00,0.00,8650110510800,24033.35,300
365097-00623420-00,310,8650110510800,0,0.00,24033.35,8650410200000,2072.40,300
365117-00185174-00,606,0,0,6000.00,0.00,8650110550400,1562.56,600
36513-00176189-00,258,0,101,1000.00,0.00,8650120550800,691.89,250
365136-02282042-00,213,0,0,0.00,0.00,8650410300000,137.64,200
365136-02282042-00,213,0,0,100000.00,0.00,8650110510700,70227.08,200
365136-02282042-00,213,8650110510700,0,0.00,70227.08,8650410200000,1555.00,200
365138-01771985-00,213,0,0,0.00,0.00,8650410300000,7.68,200
365138-01771985-00,213,0,0,12600.00,0.00,8650110510800,4915.26,200
365144-00194619-00,258,0,101,3000.00,0.00,8650120550800,270.85,250
365213-00284123-00,310,0,0,3500.00,0.00,8650110550400,2522.38,300
365237-00145762-00,713,0,0,6900.00,0.00,8650110550800,358.59,700
365269-00145787-00,713,0,0,16200.00,0.00,8650110550800,8536.96,700
365485-00145983-00,213,0,101,1500.00,0.00,8650120550800,558.31,200
365524-00422057-00,310,0,0,10000.00,0.00,8650110550800,526.80,300
365582-01718152-01,258,0,0,30543.40,0.00,8650110510700,17783.76,250
365588-02429526-00,213,0,0,0.00,0.00,8650410300000,189.48,200
365588-02429526-00,213,0,0,137200.00,0.00,8650110510700,96676.84,200
365588-02429526-00,213,8650110510700,0,0.00,96676.84,8650410200000,4236.20,200
365590-02182544-00,310,0,0,0.00,0.00,8650410300000,24.16,300
365590-02182544-00,310,0,0,48020.00,0.00,8650110510800,8429.01,300
365665-00146165-00,310,0,0,6900.00,0.00,8650110550400,1329.82,300
36576-00011995-00,213,0,101,10000.00,0.00,8650120520100,7586.90,200
36576-00011995-00,213,8650120520100,0,0.00,7586.90,8650410200000,9281.81,200
365887-01455351-00,213,0,0,48000.00,0.00,8650110510800,1771.73,200
365902-03355781-00,213,0,0,27440.00,0.00,8650110510800,9026.11,200
365924-00259933-00,310,0,0,10000.00,0.00,8650110550800,523.31,300
365932-02020527-99,213,0,0,18053.31,0.00,8650110510899,18053.31,200
365993-01369514-00,213,0,0,8000.00,0.00,8650110510800,522.51,200
366021-00462502-00,213,0,0,8000.00,0.00,8650110550800,3833.65,200
366037-00146553-00,310,0,0,1500.00,0.00,8650110550400,794.37,300
366146-03099532-00,213,8650110510700,0,0.00,91601.37,8650410200000,2875.60,200
366146-03099532-01,213,0,0,121309.46,0.00,8650110510700,91601.37,200
366146-03099532-99,213,0,0,17604.51,0.00,8650110510799,17604.51,200
366203-01971775-00,310,0,0,0.00,0.00,8650410300000,8.91,300
366203-01971775-00,310,0,0,14000.00,0.00,8650110510800,6061.37,300
366225-00114666-00,258,0,0,11800.00,0.00,8650110530100,6901.51,250
36644-00011139-00,213,0,0,6000.00,0.00,8650110550800,2227.27,200
366497-00146930-00,713,0,0,1500.00,0.00,8650110550400,0.00,700
366563-00266772-00,213,0,0,6970.00,0.00,8650110550400,4974.16,200
366609-00146998-00,713,0,0,25000.00,0.00,8650110550800,16512.21,700
366642-00147007-00,713,0,0,35000.00,0.00,8650110550800,2498.90,700
366642-00373788-00,713,0,0,6000.00,0.00,8650110550800,5208.25,700
36679-00197385-00,213,0,101,3400.00,0.00,8650120550800,2253.28,200
366910-00147266-00,713,0,0,48700.00,0.00,8650110550800,18156.80,700
366925-01246729-00,258,0,0,18000.00,0.00,8650110510800,2412.21,250
366939-00147380-00,213,0,0,6990.00,0.00,8650110550800,4780.63,200
366968-00149315-00,713,0,101,3000.00,0.00,8650120550800,1672.45,700
367005-00622626-00,713,0,0,7000.00,0.00,8650110510800,2657.67,700
367095-00252456-00,213,0,0,10000.00,0.00,8650110550800,3191.21,200
367111-00226804-00,213,0,0,5000.00,0.00,8650110550800,3123.91,200
367132-00147404-00,310,0,101,6000.00,0.00,8650120550800,3308.35,300
367132-00147404-00,310,8650120550800,0,0.00,3308.35,8650410200000,467.60,300
367144-00016841-00,213,0,101,3200.00,0.00,8650120550800,2885.55,200
367215-00147748-00,102,0,0,7000.00,0.00,8650110550800,5389.06,100
367237-00984174-00,258,0,0,14000.00,0.00,8650110510800,616.36,250
367273-00147544-00,310,0,0,2500.00,0.00,8650110550400,1763.04,300
36728-00054623-00,258,0,101,1500.00,0.00,8650120530800,1159.25,250
367311-01867579-00,310,0,0,0.00,0.00,8650410300000,11.64,300
367311-01867579-00,310,0,0,61740.00,0.00,8650110510100,5443.95,300
367323-00147601-00,258,0,0,10000.00,0.00,8650110550800,660.81,250
367384-00149663-00,213,0,0,2500.00,0.00,8650110550800,1298.63,200
36740-02721796-01,258,0,0,19404.18,0.00,8650110510800,10092.05,250
367425-00147723-00,713,0,0,24000.00,0.00,8650110550800,13333.28,700
367470-00147783-00,713,0,0,20000.00,0.00,8650110550800,6052.79,700
367516-00147796-00,213,0,101,4000.00,0.00,8650120550800,3543.77,200
367516-00147796-00,213,8650120550800,0,0.00,3543.77,8650410200000,1129.50,200
367528-00147816-00,407,0,0,15000.00,0.00,8650110550800,6415.68,400
367686-03609216-00,310,0,0,70000.00,0.00,8650110510100,61165.56,300
367686-03609216-00,310,8650110510100,0,0.00,61165.56,8650410200000,1485.50,300
367754-00148552-00,310,0,0,48900.00,0.00,8650110550800,16764.98,300
367774-02806087-00,310,0,0,137200.00,0.00,8650110510100,84168.90,300
367774-02806087-00,310,8650110510100,0,0.00,84168.90,8650410200000,794.60,300
367774-02806087-99,310,0,0,20656.79,0.00,8650110510199,20656.79,300
367857-00325582-00,713,0,0,24100.00,0.00,8650110550800,6848.03,700
367857-00546457-00,713,0,0,17700.00,0.00,8650110510100,11911.85,700
367940-01287325-00,258,0,0,15000.00,0.00,8650110510700,8880.43,250
367961-01016772-00,258,0,0,50000.00,0.00,8650110510800,7047.40,250
367993-00152115-00,310,0,0,20800.00,0.00,8650110550800,6391.53,300
368019-01244683-00,213,0,0,48020.00,0.00,8650110510800,30767.20,200
368019-01244683-00,213,8650110510800,0,0.00,30767.20,8650410200000,2404.70,200
368171-00017063-00,213,0,0,2000.00,0.00,8650110550400,895.20,200
368361-00274764-00,213,0,0,24500.00,0.00,8650110550800,18818.49,200
368361-00274764-00,213,8650110550800,0,0.00,18818.49,8650410200000,374.80,200
368418-00148503-00,310,0,0,6500.00,0.00,8650110550400,6036.58,300
368432-00310568-00,213,0,0,35000.00,0.00,8650110550100,25969.51,200
368432-00310568-00,213,8650110550100,0,0.00,25969.51,8650410200000,1638.00,200
36855-01234115-00,258,0,0,72400.00,0.00,8650110510800,12145.81,250
36855-01234115-00,258,8650110510800,0,0.00,12145.81,8650410200000,300.00,250
368580-00811921-00,258,0,0,7000.00,0.00,8650110510800,1142.37,250
368580-00929657-00,258,0,0,14000.00,0.00,8650110510800,4836.88,250
368604-00638455-00,213,0,0,68000.00,0.00,8650110510100,22813.75,200
368604-00638455-00,213,8650110510100,0,0.00,22813.75,8650410200000,2985.60,200
368662-00165235-00,258,0,0,20550.00,0.00,8650110550100,15732.41,250
368688-00148796-00,213,0,0,6990.00,0.00,8650110550400,1772.45,200
368756-01570200-00,606,0,0,0.00,0.00,8650410300000,84.08,600
368756-01570200-00,606,0,0,60000.00,0.00,8650110511000,13135.26,600
368759-00149052-00,258,0,0,6000.00,0.00,8650110550400,563.93,250
369002-00157436-00,310,0,0,21500.00,0.00,8650110550800,3943.77,300
369020-00884478-00,258,0,0,70000.00,0.00,8650110510800,20638.92,250
369020-00884478-00,258,8650110510800,0,0.00,20638.92,8650410200000,984.00,250
369148-00190885-00,713,0,101,2000.00,0.00,8650120550800,1216.27,700
369156-00149158-00,713,0,0,4600.00,0.00,8650110550800,927.18,700
369160-00610452-00,213,0,0,25000.00,0.00,8650110510800,12256.12,200
369162-02266302-00,713,0,0,0.00,0.00,8650410300000,8.24,700
369162-02266302-00,713,0,0,48020.00,0.00,8650110510700,4209.63,700
369172-00149251-00,258,0,0,6900.00,0.00,8650110550800,5002.21,250
369182-01243694-00,213,0,0,10000.00,0.00,8650110510800,2536.36,200
369231-00149234-00,258,0,0,4000.00,0.00,8650110550800,797.00,250
369304-00357480-00,713,0,0,44900.00,0.00,8650110550800,9678.44,700
369606-02176151-00,258,0,0,35000.00,0.00,8650110510100,20562.46,250
